variable1,variable2
0.85696,2.3235
1.7926,1.1694
0.8688,1.877
0.11034,0.21122
1.2236,1.1906
0.090513,0.15655
0.25758,3.4785
1.6787,0.72652
1.6878,1.0543
2.0438,0.51856
0.59961,0.77856
0.58973,1.8854
1.462,1.4227
5.4922,2.18
0.1399,0.23564
0.68697,0.44544
4.2347,3.9241
0.73775,1.567
1.2946,0.42563
2.0967,1.8915
0.77261,1.8935
0.40777,0.23155
10.878,3.8825
0.82083,8.8125
0.57,0.19591
0.488,0.60247
2.1719,3.2534
1.1618,0.70667
1.2965,0.29674
5.867,3.4715
0.1771,0.65598
0.53789,1.0178
0.23647,0.58351
1.7196,0.52396
1.9291,2.3367
0.44054,2.3197
0.32324,0.22875
0.70658,1.4088
0.20266,0.32798
1.383,0.87785
1.0686,2.3755
0.87883,0.52304
1.754,4.8384
9.2175,2.1331
1.1318,0.33516
0.22124,0.8398
0.52988,0.072213
0.7419,1.8667
9.3268,2.3428
0.94215,1.9784
1.1174,0.30903
1.9286,1.6763
1.1854,0.67921
0.49331,1.1173
1.1145,3.0376
1.239,5.5564
1.8205,0.63067
0.44238,0.42201
5.5425,2.9316
2.0565,1.2339
0.19959,0.1929
0.69656,0.75804
0.29848,1.0833
0.89693,1.0832
3.27,2.9499
0.71234,3.2035
0.91598,0.21104
2.9648,0.15314
0.49452,0.25305
1.6405,2.9863
1.2861,1.9724
1.6208,0.91369
1.8592,1.5237
3.6662,1.4215
1.2566,1.2369
0.59212,0.45476
1.3556,0.70224
1.7097,0.945
0.61458,1.0649
0.86015,0.43603
1.3764,0.36501
1.9441,0.42731
0.30394,1.3915
0.49973,0.54252
0.19103,0.25502
0.62562,0.43874
0.78265,0.55993
1.6779,1.4215
0.83784,2.2036
2.2288,2.5643
0.37081,0.38192
1.0275,0.24935
1.4048,0.80993
0.76501,0.33565
1.6561,5.3814
0.53496,0.60201
0.71182,0.66162
7.0667,1.8831
0.35154,0.81164
0.62705,0.22258
0.91192,0.28548
0.30381,0.85561
2.5227,1.1903
1.5791,0.5599
0.66142,1.3423
0.27318,1.5685
0.20959,0.097319
0.72039,1.3304
1.2823,3.5886
0.40522,0.57816
0.38657,0.12859
0.80684,0.45772
1.188,0.79496
0.97696,0.92935
1.2434,1.1626
0.55243,0.98932
0.17856,0.16935
0.41221,0.35173
0.9948,0.38083
0.36336,0.47752
0.75113,2.1362
0.72228,1.9699
1.2025,1.244
0.39002,0.38241
1.9368,2.397
0.77586,1.2338
3.8849,1.7586
1.392,1.1343
1.0735,1.5567
2.3742,3.3864
0.38348,1.074
0.83085,2.1184
0.67503,0.30165
2.4743,5.1833
1.3175,0.8663
5.9299,2.6306
1.8394,4.2925
1.0797,0.9237
0.75363,1.2694
5.4858,2.6202
0.95004,0.62641
1.8195,1.143
0.57268,1.7626
0.36269,0.90292
1.2789,0.31617
0.49958,0.23808
2.1088,1.6415
0.48871,1.0583
0.66777,0.42098
0.45068,0.91881
0.76251,0.30121
0.27505,2.3895
1.0696,0.32575
0.17523,0.34926
0.40746,0.1707
2.6465,4.9134
1.339,1.1934
0.58759,2.7944
0.6119,0.90956
1.8402,3.0621
2.1152,3.7577
0.16799,0.29447
3.4219,4.1016
1.7898,3.6599
1.5987,2.3567
18.868,7.4753
1.3147,1.7354
1.2376,2.2138
2.314,3.1589
0.87102,0.78284
2.4399,0.61234
0.31069,0.5971
0.94304,0.71873
1.6531,1.9042
8.7716,8.7656
0.32072,0.70558
0.82833,1.9854
2.4791,5.288
0.47107,0.85474
0.24522,0.61736
0.55218,0.68181
8.816,2.1658
0.9186,5.1576
0.73295,0.21217
1.5133,1.5405
0.79261,1.0037
0.71703,1.1397
0.23123,0.51066
2.3589,2.6022
0.96818,0.94397
0.74763,1.6741
0.34749,1.266
1.6008,1.9711
4.7507,10.494
1.4781,1.5184
0.54263,1.3989
6.0889,3.9188
0.68445,3.4206
4.1335,0.92087
0.56129,1.4751
0.71687,1.7961
1.7181,2.9867
0.63165,0.50809
0.32551,0.80637
3.7964,0.25652
2.4203,2.4359
0.86397,1.8976
0.19821,0.27791
0.31204,0.8123
1.0326,0.30283
3.8549,12.746
1.2549,0.74422
3.5601,1.0052
0.73338,0.62778
0.69837,1.7676
1.2818,7.0982
3.7645,2.4245
1.0909,1.4645
0.37224,1.3389
0.57484,0.8766
0.76576,0.48719
0.52884,2.6679
3.1015,2.3606
0.18174,0.93942
6.7998,8.9671
0.78656,0.43843
1.0205,1.856
0.18258,0.85281
0.32295,0.31617
0.51473,0.40139
0.36728,0.89894
2.9817,6.2595
1.0512,0.8925
2.0215,2.062
0.92566,0.2336
1.575,0.72987
1.4143,5.7632
0.89493,0.62328
1.0716,0.96004
0.1807,0.69593
0.3372,0.22866
1.7827,2.534
1.1436,1.1245
0.48159,0.77723
2.0227,0.6899
1.5405,4.407
2.3812,0.96245
0.4491,0.64997
2.1101,0.97417
1.4488,0.33005
0.83375,1.4931
0.29623,0.13593
1.9599,0.61361
0.89682,0.45394
1.3869,4.7592
2.1476,1.248
7.5515,1.6098
1.9209,4.5221
3.7464,0.5502
0.61117,0.34894
2.7818,3.0215
1.5676,0.76925
1.8217,1.8772
1.8412,1.0922
0.78213,0.84361
2.74,2.6601
0.80181,0.48245
0.17208,0.17202
2.594,1.4348
0.50409,0.45082
2.1355,2.4223
1.0252,1.1364
0.87502,1.4673
0.65962,2.1677
0.58343,0.32582
2.2833,1.8525
0.64797,0.57972
2.3446,2.6203
0.89157,0.56842
1.1706,0.51756
0.44271,0.35237
0.20733,0.44936
0.3318,0.13211
0.10859,0.48908
0.76566,0.33255
0.99073,0.4998
0.24231,0.49144
0.77651,1.2451
0.81586,1.6458
0.35532,0.26961
0.55091,0.5439
1.7127,1.6574
0.44528,1.6863
3.0257,4.3778
0.50256,0.42209
1.4628,2.448
0.31157,1.1023
0.16737,0.34708
0.21071,0.6473
1.2146,0.89538
0.19673,1.5204
0.25632,0.44885
0.58577,0.54413
1.0753,1.1493
0.85096,0.42873
2.5312,1.0481
1.3369,1.6539
0.96164,1.278
1.1347,0.90823
0.59648,1.2026
1.4105,3.2532
0.60062,1.1651
0.85431,0.70935
0.93737,2.243
0.48232,1.0909
4.6662,1.8622
0.83503,1.9258
0.74863,0.33131
0.50399,0.96164
0.73913,0.59994
0.42505,0.80345
0.96477,0.85727
0.76127,1.7682
1.3448,0.84874
0.83733,1.5611
1.2933,1.2164
0.97078,1.3517
1.4909,1.4974
7.0843,3.2289
1.9228,2.5709
0.44211,0.4903
2.5457,0.88688
1.088,3.1953
1.0788,2.8398
2.312,1.0529
10.331,9.2631
0.84195,0.30596
7.1472,2.8982
0.4422,0.73749
3.2471,4.1456
0.9663,1.313
3.9387,1.3342
2.8529,0.45286
0.59173,0.20122
0.64924,0.60857
0.56266,0.53461
0.7503,2.377
13.929,4.8489
1.336,3.0897
0.85113,0.40108
2.8254,2.0913
0.48612,0.63528
0.43277,0.57335
0.6302,0.48539
1.0351,1.36
5.2589,3.2268
2.438,2.1823
0.22199,0.35342
1.0881,1.3237
1.1928,0.811
0.66135,0.44128
1.1384,2.4995
2.9594,2.582
0.61955,3.2865
1.1429,2.3868
0.29435,1.0573
0.4642,0.64065
0.28922,0.31475
1.6025,3.9095
2.5611,1.1018
0.46301,0.49843
0.20656,0.36579
1.3501,1.4147
0.39368,0.88259
0.84432,2.1027
0.21298,0.35318
0.28348,0.26571
3.173,2.6239
1.9899,4.0769
1.4345,0.50755
1.1052,0.26357
1.4624,5.5222
0.15437,0.60128
2.1845,1.4669
0.76094,1.1672
0.91861,1.4049
0.65171,0.37288
2.1196,1.9246
0.3511,0.43354
0.18991,1.5607
0.82005,3.0483
4.3332,8.787
0.083222,0.11333
0.22116,0.61254
0.14483,0.18444
5.8616,10.047
1.05,2.2753
0.95391,0.37493
2.3602,2.5378
0.68833,2.219
1.6819,1.0446
0.9428,1.0604
1.0896,1.2879
0.2514,0.54614
1.4401,0.45665
0.36608,0.47297
0.7925,0.40363
0.16507,0.1164
1.4185,1.0913
0.40862,0.16379
0.75704,0.95977
4.4544,1.4617
0.67617,0.59277
0.77928,0.35311
0.6815,0.71617
7.4466,5.7795
2.819,1.4965
0.42727,0.14103
2.3891,1.5471
0.96502,3.5451
1.1297,1.1443
0.3969,0.60518
2.2137,0.96178
0.48626,0.85544
4.3025,5.5541
1.7197,0.67819
0.22796,0.13259
1.3593,0.99436
0.94944,0.77855
1.463,3.1255
1.4297,0.60988
0.77464,0.91716
4.3382,3.1747
0.25507,0.32363
1.0656,0.38795
2.0696,1.0742
1.5226,0.50977
0.18241,0.32456
2.4821,1.4706
1.3805,2.5778
0.46051,1.1773
0.25256,0.28594
0.57554,1.3556
0.74282,0.96966
0.82524,2.0074
0.37728,0.24214
1.0338,0.64255
0.97873,2.5705
0.3555,0.11231
0.50181,2.7937
0.36707,1.5577
2.7018,1.9069
1.7855,0.59741
1.8723,3.3138
1.2297,1.8169
4.5554,1.7012
0.41177,0.40686
0.46368,1.5395
1.1374,3.0112
2.1574,1.6278
0.262,0.22888
0.48949,0.39155
3.8747,1.499
4.6993,1.7604
0.77175,1.3198
1.9729,1.9044
1.9008,0.67869
1.1374,0.72015
2.1791,0.9912
0.47669,0.43353
0.22034,0.55379
0.3752,0.54562
3.6953,3.9299
0.035282,0.16885
2.5953,1.3725
0.47667,1.2888
0.97399,1.5215
0.45419,1.4018
0.74318,3.2926
1.1387,0.054143
0.48984,0.72133
0.54675,0.15512
0.7241,0.70051
0.77767,0.70353
1.902,0.79655
0.35275,0.63435
0.72953,1.7945
0.18689,0.16943
0.53692,0.56889
1.8932,0.57458
0.31148,0.047805
12.817,7.1611
1.5282,0.73978
0.37438,0.22754
2.8961,4.2557
0.69902,0.50185
0.16715,0.31006
2.6608,0.54099
4.2286,2.3249
1.7668,1.5627
2.6674,6.86
1.7494,1.0238
1.3889,1.1827
2.6652,1.1686
0.82705,0.19389
0.82691,1.6128
0.5358,0.97571
2.7223,12.229
2.2746,2.3407
1.3552,0.78504
2.1703,1.9478
4.067,3.8875
0.72483,0.51344
0.79237,0.5923
0.61863,0.40224
0.89269,0.23752
3.2905,1.7277
0.21528,0.11597
1.0977,0.20647
2.025,0.65183
6.0103,1.2673
1.799,1.1737
3.1669,2.2573
4.0707,3.0356
1.6136,1.161
0.43166,1.7434
1.9439,0.66699
1.3524,2.5437
0.23323,0.53473
0.19265,0.35535
3.7542,4.5606
0.80786,1.0074
1.0658,4.6076
0.5573,0.30938
0.063895,0.12071
2.3623,1.6691
0.32681,0.48784
1.1886,0.92056
1.7161,2.9492
2.6282,0.93664
3.026,4.5886
4.9,5.2848
0.99873,0.62956
0.3791,0.44925
0.6117,1.5879
0.66276,2.9967
0.29621,0.17063
0.98135,1.142
1.0758,0.57984
0.148,0.52328
0.15698,0.53212
1.6434,11.525
0.33013,0.73135
0.59771,0.48935
0.47352,0.53195
2.0823,1.7763
13.177,4.8372
0.6699,2.2154
1.1308,0.24753
1.4812,0.45673
1.5241,0.58012
0.77605,1.5763
1.9226,8.033
1.8921,1.0653
0.1587,0.25898
0.9839,0.81831
1.8537,0.32363
0.9642,0.19032
0.77012,0.54821
0.6493,1.5775
0.54543,1.0116
0.32222,0.30007
0.53462,0.16654
2.3072,0.52608
0.49728,0.84113
2.7422,2.1209
1.1194,0.37958
1.726,0.92834
0.71494,0.40998
0.29414,0.75041
0.22343,0.19562
0.5962,0.19675
1.8846,3.8297
0.28331,0.51938
3.3193,0.60401
2.0779,1.6482
0.49107,1.2381
0.53606,0.25253
5.3189,2.0568
0.52826,0.59942
1.6016,1.1542
3.7864,1.1508
0.37454,3.6205
0.24764,1.5778
0.31224,2.2308
0.36368,0.41137
1.7067,1.9749
1.3088,1.5178
1.1406,1.4946
0.53752,0.49658
1.673,1.5625
0.76497,0.27992
3.13,3.4949
5.3358,4.2485
4.4836,3.1938
1.3716,1.7567
0.41815,0.36386
2.7795,6.7257
0.3853,0.56822
1.2448,5.5404
0.94659,0.8203
1.1285,0.47604
2.0412,0.22787
11.234,7.6355
0.37851,0.34298
0.40655,0.84647
0.25369,1.2051
5.3073,2.8753
0.32635,0.38004
2.0201,1.989
0.75848,1.2282
0.85901,1.2412
0.52395,3.0579
0.41084,0.54087
0.16252,1.2519
0.68822,1.8718
2.703,6.1423
1.5935,7.5394
1.5071,3.3291
0.32615,0.48508
0.16814,0.10798
0.37571,0.1068
1.5281,1.9449
1.1296,1.9727
1.9135,0.78384
4.7967,3.5908
4.0489,0.82675
2.865,0.90282
1.0942,0.19318
3.4737,0.29708
0.96265,0.48977
5.5854,1.5027
1.0996,1.0126
1.0534,1.8368
1.3682,0.51666
0.32307,0.25587
0.45202,0.35499
0.92663,1.5462
1.5688,1.6979
1.3037,0.76115
4.0919,4.27
0.18993,0.1161
0.96753,0.87209
0.8631,1.5746
10.783,6.0678
1.6395,2.7821
0.20388,0.72903
3.5986,3.8074
0.99238,1.9181
1.5574,0.61089
1.5147,1.7717
0.94704,1.3352
0.13576,0.55845
1.4003,5.8542
1.5853,1.2883
0.88295,3.7321
2.0286,5.2337
0.71911,0.64732
2.494,0.2852
0.50054,1.6798
0.97212,2.2809
4.3596,2.3423
2.2869,1.8494
0.46482,1.1871
0.45354,0.43061
6.7669,5.1069
3.5431,3.1993
1.1975,2.8613
1.5456,2.0766
0.93052,1.3093
1.3216,0.62427
1.4795,0.28105
7.1912,1.2736
0.16956,0.19292
3.1147,2.9743
13.275,4.3612
1.921,0.84371
1.3471,8.4561
1.149,1.0466
1.0278,2.2337
0.92141,2.719
0.32094,0.24031
0.19269,0.71874
0.7842,0.60702
0.28401,0.52612
1.3153,0.49956
1.4741,1.0966
0.41768,0.23745
0.44647,4.7883
1.1307,0.86371
2.2575,0.28277
1.2099,1.9656
9.6401,6.164
0.63907,0.85003
0.39756,0.26992
0.32115,2.001
2.1098,2.5267
0.25573,0.31853
0.34149,0.53333
1.7296,0.97418
0.97829,0.88284
0.5042,0.9886
7.2421,2.9971
1.1183,1.0371
0.53329,1.3805
0.63345,2.5003
4.8369,1.9677
0.80289,0.91768
2.798,1.818
4.6406,3.3631
0.29867,0.51536
1.0363,1.0393
0.40997,0.13722
0.33149,0.5209
2.1297,0.96629
1.3384,0.17576
1.7163,1.4886
2.429,2.4865
0.27494,0.20624
3.6557,2.3189
0.86908,0.4554
1.0278,0.80703
0.48992,2.515
1.0293,2.1412
0.42442,0.56155
0.26041,0.90994
4.0398,5.3691
1.6217,2.0262
0.36981,0.41754
0.99867,0.77774
2.3736,0.3883
0.16507,0.11727
0.37495,0.22687
1.2148,0.7408
0.29255,0.37818
0.4458,0.4568
0.49062,2.7611
0.37665,0.53443
1.376,0.88801
2.612,2.4181
5.406,1.4797
0.5061,0.12576
0.34764,0.70152
4.6182,6.2758
1.1447,2.3866
3.5687,2.3179
0.60816,0.92151
0.69961,1.9607
0.87898,2.4143
0.26913,0.41111
1.9381,4.504
0.29709,1.1855
0.10564,0.065852
1.2916,0.83008
4.5377,3.0361
0.87336,1.5841
0.47079,0.5813
3.5718,3.2528
0.77432,0.65335
0.8213,0.49196
1.2853,0.49075
5.087,0.81565
1.608,1.0001
0.61133,0.6554
0.72469,0.59276
1.1069,1.6875
1.0536,1.3954
2.1962,10.95
1.1522,0.54316
1.0648,0.40814
2.1659,0.38136
0.43622,2.309
1.5564,0.58281
0.3637,0.77497
1.2702,1.689
0.10727,0.2158
0.29131,0.11664
3.3478,1.2142
0.85132,0.7206
2.0106,0.37981
0.50589,0.10007
2.1406,1.4519
0.95375,2.6413
0.98637,1.8416
2.6762,0.46366
2.3157,2.3837
0.81454,1.3189
0.13442,0.54826
0.36954,0.68785
0.80494,2.3657
1.5784,0.37179
1.2703,0.99253
0.12709,0.34124
0.55489,2.4342
2.4618,1.3911
0.70156,3.8879
1.4276,5.3344
0.86772,0.28847
0.7119,1.8859
0.32784,1.2421
0.3878,1.2183
1.054,0.49491
1.2335,1.2251
0.36995,1.0683
1.5939,1.7576
1.7341,1.4248
1.492,7.7873
0.63569,0.61063
4.9784,4.8911
0.716,0.96973
1.5548,0.93172
0.51012,0.4202
0.54245,0.68763
1.3587,3.9137
1.7766,2.3766
2.9746,4.2995
1.277,0.3744
0.28133,0.19335
4.9761,2.1493
0.29309,0.21088
0.83128,2.1189
1.7043,4.5071
1.3922,1.1671
2.9674,5.6572
0.22856,0.17166
1.5751,1.1128
2.1343,0.7706
0.40632,0.25944
1.4575,1.3081
0.1195,0.18269
1.7137,2.2932
10.553,1.9507
1.3472,1.1699
0.24857,0.63635
1.658,11.192
0.67158,3.8907
0.85635,0.17888
12.721,2.2872
0.11657,0.086659
0.33646,2.4825
0.076942,0.19276
0.5426,0.44122
2.9242,7.5618
1.4658,1.2035
0.44856,0.29567
1.2196,1.4176
0.30393,1.3282
1.17,0.98052
0.29975,0.35319
1.2831,4.3673
1.124,0.49815
2.4745,1.3918
1.6804,3.2387
0.86472,1.9413
2.1972,0.85755
2.3871,3.1415
0.37085,0.52439
1.321,0.63621
1.4237,0.92466
1.8804,4.0176
2.6049,0.49063
0.11552,0.049728
0.66124,0.49893
0.63021,1.4861
0.35053,0.29814
0.16877,0.11144
0.97881,0.68827
1.2968,3.6499
0.25104,0.48094
3.5403,1.9817
3.7364,1.2293
0.25225,0.035013
6.8873,5.5383
0.092578,0.30279
0.091738,0.31818
1.4798,0.48118
1.2697,0.72766
1.5357,0.47734
0.71226,2.0859
0.27349,0.8547
0.58494,0.58016
1.9309,1.2056
0.65278,0.20328
3.1355,1.0824
0.25098,0.28938
0.43581,0.5798
1.761,0.75509
8.805,5.2569
0.46822,1.7931
0.17838,0.37288
0.55279,1.0857
1.0591,0.17318
0.15451,0.2253
5.4547,0.9379
1.8756,1.4349
0.11191,0.093155
0.36028,0.35797
1.0318,0.41993
0.55644,2.9163
0.62881,0.81866
2.1297,1.2802
1.3049,3.3972
6.6413,7.4417
1.8155,2.2884
3.6704,6.4738
1.7988,1.6695
0.88957,1.1553
2.1895,1.5397
1.2727,1.0124
0.79513,0.92217
1.7365,1.7379
0.25751,0.69139
0.51344,3.8814
14.019,12.046
20.765,3.8667
0.29422,0.48001
0.23908,0.40632
0.66294,1.9497
0.63329,0.74289
2.4426,0.38331
1.2319,0.9626
0.87708,2.1645
4.1725,2.2302
1.3755,1.1753
0.2886,1.6927
0.40845,0.3115
2.2701,0.99752
1.1705,0.23669
2.473,1.5192
2.2853,1.3768
0.50385,0.32145
0.44568,0.97684
1.6195,1.5406
1.2106,1.2014
0.90145,0.96887
0.77772,1.228
3.9428,2.6542
1.753,2.2521
1.8456,0.82334
0.63721,2.2839
2.3186,1.3872
2.1027,2.3622
0.10819,0.13368
0.97785,4.0498
2.6979,3.2104
2.8988,4.9993
0.53105,1.1547
0.50648,0.075016
2.3882,7.9736
8.4739,0.48594
1.1392,1.3285
1.9778,0.95949
10.334,2.3278
1.0356,0.79974
5.0816,11.458
0.6886,0.30397
0.12627,1.4391
0.12072,0.11406
0.49514,0.9438
8.3961,3.4498
1.0811,1.1831
1.662,1.9133
3.1775,1.5453
1.8462,3.4079
0.67881,1.1989
6.2599,2.6591
0.63318,1.2978
1.3995,1.6084
0.16443,0.098565
0.2989,0.37218
14.021,7.2521
3.0233,0.92957
1.7744,2.7471
1.9853,1.6807
0.10438,0.48819
0.33739,0.91655
2.136,0.66842
3.9985,0.86099
0.38192,0.48764
0.39425,0.44234
1.3732,1.7396
0.49128,0.36952
3.4237,2.084
2.8386,1.0208
1.0961,1.2477
0.51727,0.73297
0.75536,0.15764
0.41868,2.0588
1.1075,0.71944
0.44996,0.61058
0.1598,0.68548
0.75062,0.8852
0.15365,0.24712
0.35734,1.0671
1.0926,0.95526
0.38564,0.21326
0.99266,5.7537
0.34991,1.4657
0.85356,1.6339
2.951,1.7442
0.65359,7.5889
0.22823,0.83802
1.7455,1.9137
0.43487,0.91688
0.65454,0.35782
1.333,2.6329
3.056,4.0613
0.53146,1.9622
0.59059,0.884
0.58664,0.59001
3.252,2.5856
0.41868,1.91
1.1356,0.83003
0.34727,0.5343
0.92077,1.8653
0.76977,0.72571
2.1943,1.0406
0.78055,0.094298
0.52295,0.42889
0.85285,0.40512
0.53585,0.26826
0.52111,0.18199
1.6274,0.5977
0.61435,0.86812
1.56,0.57205
0.46234,0.71879
1.232,1.57
0.62525,1.2311
2.7136,2.6179
4.8005,2.1825
1.1386,2.3848
0.33531,0.29729
0.63846,3.5027
1.4097,1.6545
0.62535,0.50258
1.7651,0.95982
1.2225,1.8787
1.0433,0.8359
0.61565,0.67672
0.91518,0.98456
1.0683,2.2493
0.84538,1.0854
0.73705,0.54897
4.2101,0.55679
0.28663,1.0201
1.584,1.4657
1.3003,1.1914
1.4748,7.7962
1.6977,3.5984
6.7373,5.2758
1.8111,2.8379
0.86849,0.30799
1.0783,0.60201
4.0963,3.6421
1.3354,1.0197
2.9796,1.8629
0.65024,0.32066
1.9574,1.3277
1.3793,0.60426
0.96418,3.7385
3.965,2.6026
0.73389,1.0451
0.17242,0.22529
2.6282,0.4786
0.71574,1.4615
2.338,1.685
0.82219,1.1278
0.62927,0.9665
1.0027,1.3676
0.15438,0.18249
1.0094,7.8745
0.81904,0.45173
0.282,0.30372
1.5399,2.7885
5.1285,6.1922
2.7297,5.0608
0.87512,6.6264
3.2355,5.1956
0.42458,1.7407
3.2819,1.5887
1.3382,0.69123
0.33071,0.2736
1.3055,0.59058
0.80464,1.1469
1.7835,0.47349
0.63852,3.032
2.4245,3.6914
4.799,5.8346
2.0713,1.1956
1.4166,0.38601
8.1299,9.1332
9.1852,3.4467
3.9484,1.6236
0.61126,0.32699
0.93122,0.59287
1.3615,0.48325
0.49678,0.80956
0.92408,1.9278
4.1889,3.8944
1.2807,1.6974
1.855,3.5073
1.5422,0.82098
3.8256,3.0096
1.1838,2.8157
1.4466,5.5789
1.2899,5.8684
0.89756,0.58592
0.64533,0.40995
1.1434,1.3081
0.17826,1.2351
4.3385,3.6844
1.8614,0.81962
1.2257,0.60737
0.57161,1.1553
2.646,0.76734
0.072438,0.11389
1.9674,0.96196
0.81383,0.85034
0.44848,0.45133
0.24021,0.91496
0.36641,2.1542
2.9894,2.2198
1.8665,0.56384
0.74992,0.28664
0.19598,0.23768
0.32102,0.54543
1.2185,0.9102
7.5569,25.781
0.15478,0.27689
0.96432,1.1942
0.19214,0.13269
2.7835,1.0912
1.5609,1.0515
2.959,9.8683
2.6203,4.1362
1.0014,0.93279
0.35926,0.41783
0.42383,0.70898
0.5035,0.33945
2.6727,1.2925
1.3441,3.0511
3.9698,11.273
1.4921,0.78346
0.94834,2.3849
4.3507,1.3681
0.26644,0.71128
0.69614,0.20322
6.6388,1.8757
1.0752,0.60318
1.7504,0.99013
0.63347,1.1946
0.58648,0.38289
1.1546,1.9948
1.0396,1.325
9.4581,0.93327
2.9512,1.1448
3.1582,1.7016
5.7053,0.67065
0.63957,0.31208
0.39549,0.45552
1.038,1.4376
0.30128,0.49435
0.37168,1.6581
5.6884,1.5138
0.87894,0.73846
0.58045,0.84027
1.2323,0.97119
1.5505,1.3129
0.13874,0.24543
1.2461,1.7231
0.50799,1.1806
0.23049,0.80253
0.28717,1.5714
0.71105,1.4814
4.3388,0.63261
2.6326,0.34994
3.0001,1.756
0.64364,1.6043
0.69976,1.3877
0.74261,1.6494
0.20906,0.26528
1.2694,0.95487
0.25382,0.5066
0.78016,0.35173
0.91232,0.8557
0.09436,0.32119
3.6511,2.6478
0.84982,0.5966
0.33743,0.60783
0.49342,0.31952
1.3628,1.3031
1.6054,0.97663
2.4345,2.0946
2.797,1.1519
5.416,2.4028
0.38737,0.50311
1.4707,1.3135
0.78307,0.86318
0.79596,1.5723
1.2862,1.5329
1.7527,4.0146
0.79185,1.8911
3.9488,4.6148
0.89497,2.5847
1.0695,1.1802
0.66968,0.54463
1.6955,0.63369
0.41755,1.8747
1.1089,1.7773
0.69221,0.10184
1.5889,1.8495
0.627,1.2769
0.93035,0.57104
1.3893,1.3448
1.1866,0.50405
0.86068,1.1957
1.9591,4.7764
2.8927,2.2902
0.77441,1.802
0.3444,0.50983
0.46968,0.31471
1.6437,0.32717
0.79218,1.0885
1.7712,5.2406
0.51307,0.75445
1.3522,1.7693
3.8151,8.7062
2.5547,1.5147
0.66797,0.25646
1.2288,1.8155
7.2283,4.5899
1.366,0.45191
0.74443,3.453
0.23901,0.91288
1.7591,0.59095
2.3604,0.81508
0.366,0.70038
0.25813,1.3508
0.22223,0.26598
1.2915,0.67918
1.3708,1.6169
0.41871,0.33082
3.6366,5.0971
0.84842,1.4066
1.0292,5.2022
0.88666,1.2131
0.5718,2.4035
1.8716,0.47424
0.11021,0.51786
0.089378,0.50482
0.42277,0.44789
0.48474,1.0503
0.82892,1.7291
4.4162,4.4259
0.52069,0.30039
0.42536,0.26952
0.61504,2.9033
1.1331,0.51631
2.4298,1.6852
2.0744,0.67945
2.3489,1.8292
0.67185,0.73375
0.75932,1.779
0.2202,0.71315
3.9839,1.9599
0.51848,0.45007
1.655,1.3679
6.8939,1.2085
1.2193,1.2303
0.17011,0.11374
1.5132,0.24324
0.55101,0.22556
0.6227,0.46914
0.2115,0.22992
1.3177,3.9012
0.11007,0.35034
1.4468,2.0951
0.77486,0.34313
1.5369,0.92948
3.8466,2.3898
1.7631,0.62404
1.3972,0.72238
2.7397,1.8874
4.3982,1.6114
1.864,2.9451
0.51604,1.383
0.28175,0.17437
2.8446,2.7827
0.2951,1.5349
1.0518,2.0185
0.76338,1.0156
1.0611,0.5866
0.48295,1.0007
0.62286,1.8943
3.6168,1.083
0.62376,0.44031
0.21769,1.1639
0.75401,0.36068
0.74004,0.63548
2.0651,2.0476
3.2065,4.2456
2.9035,1.0734
2.9261,0.8051
0.94627,0.43043
0.17545,0.53487
1.0568,1.3087
0.28127,1.4343
0.10043,0.27777
0.58391,0.68322
1.4962,1.021
4.7001,2.8207
0.66175,1.0678
3.5545,1.8305
0.50216,4.9019
4.1525,4.4688
0.36787,1.2884
0.57301,0.52453
1.4739,0.86628
0.33723,0.15472
0.94942,1.7769
0.16312,0.91505
0.65415,1.4249
0.37237,0.22121
1.3971,3.6771
1.6033,2.0581
2.7046,1.7906
0.89551,0.46142
0.86472,0.56033
1.4229,0.60947
1.7109,1.1949
0.19939,0.075638
2.2557,3.6786
0.37678,0.41867
1.9646,0.81789
0.54212,0.74949
0.37313,0.50711
0.6548,0.19668
2.5064,2.8154
4.7912,9.2988
3.8255,2.1375
0.20716,0.52459
0.371,0.78557
1.0807,0.66
0.1469,1.3663
1.3676,5.1905
1.6256,1.6439
0.97835,5.0394
5.1879,2.1295
0.092557,0.21112
0.18478,0.066239
0.52613,0.20357
0.50487,0.67283
3.5253,3.4909
0.27277,0.15911
0.095891,0.089619
0.87044,3.4361
2.2382,0.99654
0.71381,0.67314
1.7292,2.7751
0.41551,0.37749
1.7267,0.84755
0.75695,0.95176
0.71498,0.6173
0.10739,0.85199
0.13201,0.059042
2.245,3.0306
0.20827,0.10034
1.5534,2.4323
3.5673,1.7617
2.7384,0.3447
0.69966,0.25699
0.45928,0.31388
2.7406,4.434
0.64782,0.088842
0.27724,0.18924
1.1945,0.57389
1.482,3.0979
5.7916,10.503
14.524,7.9004
0.59822,0.66708
2.1548,1.0475
2.6241,3.5311
2.3657,1.5354
2.4362,3.329
0.95073,1.1417
0.63757,0.8967
1.1664,5.5567
0.94972,0.64177
4.2685,2.8427
0.41071,0.86413
0.20605,0.21371
0.86531,0.70138
0.56084,0.31089
1.1022,1.8749
0.21593,0.78882
5.4633,6.2362
0.98089,1.0621
1.3739,5.3477
0.37401,0.30772
2.0893,2.4967
4.0693,13.363
1.115,2.0047
0.55346,1.3186
5.2607,2.2368
1.837,1.8095
1.9125,7.953
