ProcessID,DelayedRejectionStage,MeanAcceptanceRate,AdaptationMeasure,BurninLocation,SampleWeight,SampleLogFunc,mean,logStd
1,0,.26574253,.0000000,1,6,-14933.898,-.22218627E-01,-.13106716E-01
1,0,.26582747,.0000000,1,1,-14934.891,-.20231370E-01,-.23359003E-02
1,0,.26595177,.17127236E-02,1,1,-14935.761,-.33759201E-01,-.66486586E-02
1,0,.26652649,.0000000,1,2,-14934.392,-.37621124E-01,-.19499617E-01
1,0,.26690697,.0000000,1,1,-14934.698,-.41943533E-01,-.24867912E-01
1,0,.26742079,.0000000,1,2,-14934.066,-.27605188E-01,-.18298326E-01
1,0,.26809894,.18079023E-02,1,3,-14934.127,-.29216308E-01,-.19396257E-01
1,0,.26835924,.0000000,1,1,-14934.653,-.41685755E-01,-.24041117E-01
1,0,.26850602,.0000000,1,3,-14934.677,-.13461279E-01,-.33322312E-03
1,0,.26887761,.0000000,1,2,-14934.083,-.14441732E-01,-.12790561E-01
1,0,.26764076,.14541941E-02,1,10,-14934.035,-.12702190E-01,-.10858453E-01
1,0,.26822339,.0000000,1,1,-14933.931,-.24919101E-01,-.14554593E-01
1,0,.26804022,.0000000,1,1,-14937.206,-.29193477E-01,-.33264063E-01
1,0,.26862161,.0000000,1,1,-14936.416,-.48794434E-01,-.36688824E-01
1,0,.26859043,.28568387E-02,1,7,-14935.049,-.23003993E-01,-.23409847E-01
1,0,.26861733,.0000000,1,4,-14934.749,-.11649680E-01,-.15923935E-01
1,0,.26936951,.15503427E-02,1,3,-14933.913,-.20608696E-01,-.10570941E-01
1,0,.26899586,.0000000,1,3,-14935.237,-.67365089E-02,-.15142468E-01
1,0,.26972739,.0000000,1,2,-14934.630,-.40337682E-01,-.24782857E-01
1,0,.27004189,.0000000,1,1,-14935.028,-.43817318E-01,-.28392873E-01
1,0,.27061217,.10519910E-02,1,1,-14933.970,-.12556187E-01,-.68797202E-02
1,0,.27038457,.0000000,1,4,-14934.305,-.22290278E-01,-.68376952E-02
1,0,.27074170,.0000000,1,2,-14934.281,-.35695039E-01,-.19185931E-01
1,0,.27017164,.16615742E-02,1,7,-14934.120,-.31922719E-01,-.18370411E-01
1,0,.27062470,.0000000,1,2,-14934.213,-.15391274E-01,-.42377114E-02
1,0,.27073037,.17117484E-02,1,3,-14934.294,-.35929096E-01,-.19148652E-01
1,0,.27124730,.0000000,1,4,-14934.357,-.43300211E-02,-.75734769E-02
1,0,.27085492,.13131758E-02,1,6,-14934.780,.84163028E-03,.39605900E-02
1,0,.27122857,.0000000,1,2,-14933.949,-.13672623E-01,-.97432478E-02
1,0,.27150030,.0000000,1,1,-14934.415,-.69858117E-02,-.11274026E-04
1,0,.27157948,.15505697E-02,1,1,-14935.395,-.54987151E-02,.60077445E-02
1,0,.27177249,.0000000,1,4,-14933.942,-.13225552E-01,-.83484222E-02
1,0,.27204482,.0000000,1,1,-14934.404,-.97596548E-03,-.41250985E-02
1,0,.27243315,.18388854E-02,1,4,-14934.296,-.71682092E-02,-.11723637E-02
1,0,.27211582,.0000000,1,6,-14934.316,-.15040488E-01,-.32684898E-02
1,0,.27182010,.17361179E-02,1,6,-14934.403,-.69725390E-03,-.69440172E-03
1,0,.27236596,.0000000,1,1,-14934.006,-.11747993E-01,-.94153946E-02
1,0,.27226260,.14673236E-02,1,3,-14934.512,-.38638425E-01,-.23699174E-01
1,0,.27223551,.0000000,1,1,-14935.956,-.41114573E-01,-.33447150E-01
1,0,.27257829,.0000000,1,2,-14935.379,-.50662842E-01,-.27432885E-01
1,0,.27291723,.0000000,1,2,-14934.476,.27057439E-03,.35354641E-03
1,0,.27243377,.12033081E-02,1,7,-14935.404,-.41839252E-01,-.31016425E-01
1,0,.27235402,.0000000,1,5,-14934.861,-.42424998E-01,-.18922719E-01
1,0,.27284843,.0000000,1,1,-14934.921,-.35021942E-01,-.27092987E-01
1,0,.27338468,.0000000,1,1,-14934.335,-.26868172E-01,-.20969134E-01
1,0,.27318505,.0000000,1,2,-14935.625,-.35390569E-01,-.30553461E-01
1,0,.27327585,.17934612E-02,1,4,-14934.026,-.20552332E-01,-.15572033E-01
1,0,.27357770,.0000000,1,3,-14934.501,-.39561551E-01,-.20637722E-01
1,0,.27252933,.16197319E-02,1,10,-14933.925,-.22653402E-01,-.11618729E-01
1,0,.27226255,.0000000,1,4,-14934.252,-.14962514E-01,-.37394467E-02
1,0,.27229520,.0000000,1,3,-14934.417,-.16052689E-01,-.16584307E-01
1,0,.27217133,.30390596E-02,1,5,-14934.812,-.21294310E-02,.38712224E-02
1,0,.27175503,.0000000,1,3,-14938.655,.75465422E-02,.20350415E-01
1,0,.27169314,.17467780E-02,1,5,-14937.174,-.31181781E-02,.12867863E-01
1,0,.27062789,.0000000,1,12,-14934.658,-.37414765E-01,-.15323943E-01
1,0,.27114591,.14535649E-02,1,1,-14934.630,-.34272725E-01,-.25053648E-01
1,0,.27166320,.0000000,1,1,-14933.958,-.19051977E-01,-.13826942E-01
1,0,.27157930,.0000000,1,2,-14934.816,.20726595E-02,-.57767237E-02
1,0,.27243415,.0000000,1,2,-14934.030,-.11467756E-01,-.96779610E-02
1,0,.27251177,.0000000,1,1,-14934.992,-.73460857E-03,-.95500346E-02
1,0,.27283315,.15249005E-02,1,2,-14933.905,-.23030365E-01,-.13372966E-01
1,0,.27261820,.0000000,1,4,-14934.178,-.21116658E-01,-.72178376E-02
1,0,.27276081,.0000000,1,3,-14934.520,-.13789675E-01,-.13808441E-02
1,0,.27309145,.14780433E-02,1,2,-14934.474,-.26686753E-01,-.21902608E-01
1,0,.27254583,.0000000,1,7,-14934.159,-.18309099E-01,-.15853720E-01
1,0,.27305347,.0000000,1,1,-14934.031,-.98078791E-02,-.77164781E-02
1,0,.27250385,.0000000,1,4,-14935.395,-.37081027E-01,-.10519435E-01
1,0,.27285627,.0000000,1,1,-14935.645,-.22570008E-01,-.44895506E-03
1,0,.27304654,.23070688E-02,1,4,-14934.127,-.32086936E-01,-.18500767E-01
1,0,.27336088,.0000000,1,2,-14934.050,-.19487249E-01,-.15343758E-01
1,0,.27343262,.14601107E-02,1,6,-14934.455,-.42198937E-02,-.85325746E-02
1,0,.27358761,.0000000,1,1,-14935.152,-.11555309E-01,.27576290E-02
1,0,.27408790,.0000000,1,1,-14933.957,-.23449257E-01,-.11412195E-01
1,0,.27402599,.0000000,1,1,-14935.649,.10091713E-01,.10315759E-01
1,0,.27446949,.0000000,1,2,-14935.463,-.26545371E-01,-.33279179E-02
1,0,.27460242,.85915505E-03,1,3,-14934.627,-.99811089E-02,.66551173E-03
1,0,.27454971,.0000000,1,4,-14934.691,-.15076963E-01,-.92764955E-03
1,0,.27423278,.12878509E-02,1,6,-14934.654,-.35517823E-01,-.13599959E-01
1,0,.27443773,.0000000,1,1,-14935.207,-.24277651E-01,-.24661193E-01
1,0,.27427998,.73238834E-03,1,5,-14934.696,.41176537E-02,.20877131E-02
1,0,.27477199,.0000000,1,1,-14933.928,-.14087284E-01,-.88335497E-02
1,0,.27472756,.0000000,1,4,-14934.514,-.25889759E-01,-.21864432E-01
1,0,.27429898,.92032599E-03,1,3,-14936.183,.46079221E-02,-.10993822E-01
1,0,.27439372,.0000000,1,1,-14937.063,.26186453E-01,.52839827E-02
1,0,.27470675,.0000000,1,2,-14936.193,.21941689E-01,.85315609E-02
1,0,.27504453,.0000000,1,2,-14935.840,.18406696E-01,.61971280E-02
1,0,.27514914,.71388097E-03,1,1,-14936.683,.13015054E-01,-.62516890E-02
1,0,.27505897,.0000000,1,7,-14934.646,.38406864E-02,-.54866816E-03
1,0,.27517242,.0000000,1,4,-14934.331,-.74805454E-02,-.10156684E-01
1,0,.27497140,.0000000,1,3,-14936.281,-.41379704E-01,-.34765760E-01
1,0,.27545379,.0000000,1,1,-14934.965,-.67716109E-02,-.13870291E-01
1,0,.27593554,.20287333E-02,1,1,-14934.366,-.24765191E-01,-.20438638E-01
1,0,.27615984,.0000000,1,1,-14934.855,-.24527701E-02,-.10084461E-01
1,0,.27587608,.0000000,1,3,-14935.847,-.48248234E-01,-.33864937E-01
1,0,.27635595,.0000000,1,1,-14935.190,-.32482589E-01,-.81986831E-02
1,0,.27683519,.0000000,1,1,-14934.116,-.12660797E-01,-.11933504E-01
1,0,.27651585,.10144039E-02,1,4,-14934.874,.16987874E-02,.47534221E-02
1,0,.27650252,.0000000,1,2,-14935.606,.53995142E-02,.96858063E-02
1,0,.27664210,.0000000,1,1,-14936.323,.23128716E-01,.90066498E-02
1,0,.27701615,.0000000,1,2,-14935.977,.17030834E-01,.11707697E-01
1,0,.27739515,.95594213E-03,1,2,-14934.548,.22242510E-02,-.14461206E-02
1,0,.27723938,.0000000,1,2,-14936.198,.13588862E-01,-.35515031E-02
1,0,.27771364,.0000000,1,1,-14935.257,.94834469E-02,.73454385E-02
1,0,.27792690,.10152938E-02,1,4,-14934.032,-.18002382E-01,-.71809683E-02
1,0,.27815673,.0000000,1,2,-14934.242,-.30795354E-01,-.21049263E-01
1,0,.27838113,.0000000,1,1,-14934.718,-.33525470E-01,-.11517876E-01
1,0,.27850111,.0000000,1,2,-14935.788,-.31264137E-01,-.49415601E-02
1,0,.27877077,.47344699E-03,1,3,-14935.657,.46858674E-02,.98184395E-02
1,0,.27888808,.0000000,1,3,-14934.622,-.26535856E-01,-.72671064E-02
1,0,.27884158,.0000000,1,4,-14934.582,-.53734119E-02,-.10556054E-01
1,0,.27838507,.99080078E-03,1,7,-14934.663,-.36842679E-01,-.25629908E-01
1,0,.27865582,.0000000,1,1,-14935.022,-.45303375E-01,-.27773573E-01
1,0,.27885482,.12623333E-02,1,3,-14934.650,-.25734809E-01,-.22610505E-01
1,0,.27900051,.0000000,1,2,-14934.896,-.22947570E-01,-.37441080E-02
1,0,.27739085,.54602826E-03,1,15,-14935.138,.90253107E-02,-.77300263E-03
1,0,.27729264,.0000000,1,5,-14934.043,-.17273216E-01,-.14072831E-01
1,0,.27748238,.0000000,1,2,-14934.220,-.32673245E-01,-.15483474E-01
1,0,.27750865,.0000000,1,2,-14934.737,-.14959748E-01,-.63281011E-03
1,0,.27778993,.0000000,1,2,-14934.231,-.33733349E-01,-.20595034E-01
1,0,.27743262,.30213095E-02,1,3,-14935.577,-.52610639E-01,-.28343524E-01
1,0,.27788821,.0000000,1,1,-14934.451,-.10464708E-02,-.51301321E-02
1,0,.27834323,.0000000,1,1,-14934.049,-.98682051E-02,-.50382255E-02
1,0,.27863457,.0000000,1,1,-14934.349,-.35431015E-01,-.22223581E-01
1,0,.27825672,.11756023E-02,1,6,-14934.289,-.34880187E-01,-.21316686E-01
1,0,.27870922,.0000000,1,1,-14934.230,-.26372129E-01,-.19926168E-01
1,0,.27893514,.0000000,1,1,-14934.677,-.25009475E-02,-.89070048E-02
1,0,.27869665,.0000000,1,3,-14935.474,.14444089E-01,.39868589E-02
1,0,.27897323,.97828865E-03,1,2,-14935.149,-.38883873E-02,-.12781353E-01
1,0,.27940144,.0000000,1,1,-14935.185,.88834150E-02,-.15077403E-02
1,0,.27850439,.93154202E-03,1,8,-14935.569,-.16845266E-01,-.22424098E-01
1,0,.27879379,.0000000,1,2,-14934.082,-.30966317E-01,-.17133245E-01
1,0,.27921023,.0000000,1,3,-14933.964,-.24219342E-01,-.15894880E-01
1,0,.27833040,.10503739E-02,1,8,-14935.160,-.40644405E-01,-.14675130E-01
1,0,.27800771,.0000000,1,2,-14938.772,-.73142853E-01,-.33270134E-01
1,0,.27845174,.0000000,1,1,-14935.529,-.52108243E-01,-.27173415E-01
1,0,.27889522,.0000000,1,1,-14934.640,-.28219835E-01,-.82318087E-02
1,0,.27883091,.17485457E-02,1,6,-14934.664,-.12525880E-01,-.35385114E-04
1,0,.27886059,.0000000,1,2,-14935.214,-.71942101E-02,.46462404E-02
1,0,.27853262,.11786908E-02,1,8,-14934.002,-.24184450E-01,-.16597631E-01
1,0,.27815326,.0000000,1,5,-14934.338,-.11964612E-01,-.19736617E-02
1,0,.27748666,.0000000,1,5,-14935.844,-.44890017E-01,-.33642372E-01
1,0,.27792349,.0000000,1,1,-14934.054,-.26563461E-01,-.12124940E-01
1,0,.27804824,.21137517E-02,1,2,-14934.334,-.31053502E-01,-.12524124E-01
1,0,.27787849,.0000000,1,6,-14934.383,-.12321531E-01,-.14090467E-01
1,0,.27814898,.0000000,1,2,-14933.913,-.20379068E-01,-.10447310E-01
1,0,.27763988,.0000000,1,7,-14933.963,-.25836993E-01,-.15928110E-01
1,0,.27766055,.25774764E-02,1,1,-14935.127,-.46804818E-01,-.28239828E-01
1,0,.27809231,.0000000,1,1,-14933.967,-.19029540E-01,-.85876447E-02
1,0,.27776406,.0000000,1,7,-14933.989,-.27227522E-01,-.16518151E-01
1,0,.27806215,.0000000,1,1,-14934.239,-.23427698E-01,-.80105531E-02
1,0,.27849137,.0000000,1,1,-14933.985,-.24411930E-01,-.11579562E-01
1,0,.27831374,.0000000,1,2,-14935.341,-.19233946E-01,-.22801480E-01
1,0,.27803903,.20902134E-02,1,4,-14936.763,-.39143222E-02,-.18738234E-01
1,0,.27846647,.0000000,1,1,-14935.727,.17366277E-01,.63024348E-02
1,0,.27876765,.0000000,1,2,-14934.379,-.71348812E-03,-.19740823E-02
1,0,.27909048,.0000000,1,2,-14934.305,-.28874693E-01,-.21314105E-01
1,0,.27836893,.92538918E-03,1,8,-14934.631,-.19743920E-01,-.19815710E-01
1,0,.27867093,.0000000,1,2,-14934.458,-.32858773E-01,-.12915457E-01
1,0,.27825836,.60383723E-03,1,3,-14936.721,-.57537337E-01,-.37855607E-01
1,0,.27868117,.0000000,1,1,-14934.426,-.24342451E-01,-.20685124E-01
1,0,.27833887,.0000000,1,4,-14935.374,.12812436E-02,-.10028235E-01
1,0,.27865059,.92207236E-03,1,1,-14935.582,-.33792545E-01,-.29873062E-01
1,0,.27888150,.0000000,1,4,-14934.367,-.28840711E-01,-.21819821E-01
1,0,.27901445,.0000000,1,3,-14934.047,-.14944385E-01,-.57973685E-02
1,0,.27944176,.12225681E-02,1,2,-14934.013,-.23523199E-01,-.10480219E-01
1,0,.27939939,.0000000,1,4,-14934.545,-.18450388E-02,-.71719349E-02
1,0,.27904604,.10634229E-02,1,3,-14936.103,.18657868E-01,.27564600E-02
1,0,.27914664,.0000000,1,3,-14935.984,.14962046E-01,-.89906233E-03
1,0,.27940162,.0000000,1,2,-14934.241,-.34648346E-01,-.18025869E-01
1,0,.27964162,.0000000,1,2,-14934.347,-.27838379E-01,-.21369623E-01
1,0,.27994873,.11962043E-02,1,1,-14934.554,-.39408062E-01,-.18918678E-01
1,0,.28036327,.0000000,1,1,-14933.971,-.12615279E-01,-.93421079E-02
1,0,.28043659,.0000000,1,3,-14934.008,-.28562519E-01,-.16289521E-01
1,0,.28053505,.0000000,1,1,-14934.803,-.42664644E-01,-.26178677E-01
1,0,.28088100,.0000000,1,1,-14934.927,.69991549E-02,-.87067216E-03
1,0,.28090005,.99313723E-03,1,3,-14935.548,-.48796284E-01,-.20515699E-01
1,0,.28103646,.0000000,1,2,-14935.771,-.35305662E-01,-.31106733E-01
1,0,.28079005,.69444672E-03,1,11,-14934.440,-.38561062E-01,-.21895587E-01
1,0,.28119892,.0000000,1,1,-14934.122,-.68323148E-02,-.61360345E-02
1,0,.28130044,.10615508E-02,1,1,-14934.899,-.30872212E-01,-.25812572E-01
1,0,.28120554,.0000000,1,1,-14937.069,.28012443E-01,.80383479E-02
1,0,.28161349,.0000000,1,1,-14934.370,-.14783092E-02,-.88377540E-03
1,0,.28170890,.0000000,1,3,-14934.170,-.32073128E-01,-.15704310E-01
1,0,.28209982,.0000000,1,1,-14934.198,-.50623859E-02,-.30220867E-02
1,0,.28203625,.0000000,1,1,-14935.971,-.41058550E-01,-.11022338E-01
1,0,.28228269,.97840385E-03,1,2,-14934.286,-.33820766E-01,-.21602866E-01
1,0,.28268818,.0000000,1,1,-14934.279,-.12836548E-01,-.27382066E-02
1,0,.28233461,.0000000,1,5,-14935.394,-.22596458E-01,-.14060950E-02
1,0,.28261019,.10633196E-02,1,2,-14935.113,-.92359468E-02,-.16201093E-01
1,0,.28267681,.0000000,1,3,-14935.167,.76431975E-02,.68894838E-02
1,0,.28332374,.93352317E-03,1,4,-14934.242,-.65630002E-02,-.83398284E-02
1,0,.28265164,.0000000,1,8,-14934.784,-.33337551E-02,.34528663E-02
1,0,.28289397,.0000000,1,2,-14933.892,-.18964375E-01,-.10572924E-01
1,0,.28293505,.0000000,1,2,-14934.429,.29827581E-04,-.27665670E-02
1,0,.28240253,.15761686E-02,1,5,-14935.374,.81207269E-02,-.39923869E-02
1,0,.28280076,.0000000,1,1,-14934.392,-.16392505E-01,-.32931848E-02
1,0,.28266654,.0000000,1,2,-14935.521,.83001206E-02,-.47855117E-02
1,0,.28290723,.0000000,1,2,-14934.500,-.33984316E-01,-.23982739E-01
1,0,.28315844,.67433986E-03,1,2,-14934.225,-.39699784E-02,-.39865694E-02
1,0,.28317081,.0000000,1,1,-14935.411,-.13715603E-01,-.20117459E-01
1,0,.28288544,.0000000,1,3,-14936.534,-.18424378E-02,-.16712348E-01
1,0,.28323413,.10320554E-02,1,4,-14934.686,-.80645599E-02,-.13217878E-01
1,0,.28375087,.0000000,1,3,-14933.961,-.23315734E-01,-.11219672E-01
1,0,.28354783,.0000000,1,5,-14934.297,-.31532081E-01,-.21737987E-01
1,0,.28344472,.0000000,1,3,-14934.712,-.13586558E-02,.32596808E-02
1,0,.28334963,.0000000,1,3,-14935.418,.47808161E-03,.78065969E-02
1,0,.28374103,.0000000,1,1,-14934.805,-.43878159E-01,-.22459445E-01
1,0,.28411728,.18812642E-02,1,4,-14934.035,-.28016081E-01,-.13833879E-01
1,0,.28425144,.0000000,1,1,-14934.669,-.33557674E-01,-.25192461E-01
1,0,.28464107,.0000000,1,1,-14934.524,-.97303360E-02,.89058419E-04
1,0,.28485495,.0000000,1,1,-14934.913,-.21889177E-01,-.22275900E-01
1,0,.28527797,.91357069E-03,1,2,-14934.634,-.38662080E-01,-.25316650E-01
1,0,.28497615,.0000000,1,5,-14934.911,-.44913094E-01,-.26209429E-01
1,0,.28521105,.0000000,1,2,-14934.071,-.29556476E-01,-.14752257E-01
1,0,.28517005,.10153805E-02,1,1,-14935.635,-.53020250E-01,-.27123575E-01
1,0,.28534599,.0000000,1,1,-14936.128,.19892571E-01,.44100676E-02
1,0,.28505636,.0000000,1,7,-14934.066,-.28224299E-01,-.18343718E-01
1,0,.28497606,.0000000,1,3,-14934.565,-.81827151E-02,.82363042E-03
1,0,.28536048,.0000000,1,1,-14934.118,-.11205787E-01,-.10840242E-01
1,0,.28526797,.16741166E-02,1,7,-14934.550,-.18728855E-02,-.72486728E-02
1,0,.28479866,.0000000,1,9,-14934.295,-.14401896E-01,-.14748698E-01
1,0,.28485033,.0000000,1,2,-14935.613,-.25803067E-01,-.26910977E-01
1,0,.28523093,.0000000,1,1,-14934.658,-.48970993E-05,-.64355504E-02
1,0,.28561113,.21413240E-02,1,1,-14934.624,-.83607897E-02,-.13044634E-01
1,0,.28587733,.0000000,1,2,-14934.451,-.37715779E-01,-.18163944E-01
1,0,.28569548,.0000000,1,4,-14935.023,-.38337916E-01,-.28335879E-01
1,0,.28606397,.91634794E-03,1,2,-14934.972,-.56601906E-02,.39581311E-02
1,0,.28603941,.0000000,1,2,-14935.615,-.49397070E-01,-.20725175E-01
1,0,.28587946,.0000000,1,3,-14936.203,-.52036945E-01,-.19832840E-01
1,0,.28629459,.21385379E-02,1,4,-14934.939,.54305122E-02,-.32446586E-02
1,0,.28624665,.0000000,1,4,-14934.355,-.23410123E-02,-.51974512E-02
1,0,.28627024,.97691965E-03,1,3,-14934.815,-.42937949E-01,-.26208544E-01
1,0,.28653120,.0000000,1,4,-14934.913,-.10159053E-01,-.15835307E-01
1,0,.28638445,.0000000,1,5,-14935.052,.44539617E-02,.61884500E-02
1,0,.28675729,.0000000,1,1,-14934.146,-.82300761E-02,-.85751843E-02
1,0,.28682382,.0000000,1,2,-14934.503,-.32589486E-01,-.23786483E-01
1,0,.28659808,.90775779E-03,1,6,-14934.343,-.35556645E-01,-.16998905E-01
1,0,.28669512,.0000000,1,2,-14934.706,-.40666202E-01,-.18469171E-01
1,0,.28684960,.0000000,1,2,-14935.022,-.18382630E-01,-.21043220E-01
1,0,.28664144,.91406663E-03,1,4,-14935.433,-.63170026E-02,-.15706595E-01
1,0,.28695191,.0000000,1,1,-14935.554,-.26088924E-01,-.26819021E-01
1,0,.28732099,.0000000,1,1,-14934.253,-.15936538E-01,-.15331997E-01
1,0,.28729956,.0000000,1,1,-14935.656,-.52451777E-01,-.30958844E-01
1,0,.28730542,.0000000,1,1,-14936.864,.26116158E-01,.68883130E-02
1,0,.28755804,.71563924E-03,1,2,-14935.277,.86905912E-02,-.26214607E-02
1,0,.28778820,.0000000,1,2,-14935.207,.11404127E-01,.50771127E-02
1,0,.28767788,.0000000,1,6,-14934.795,-.15944052E-01,-.18674730E-01
1,0,.28743831,.0000000,1,5,-14935.359,.87193819E-02,-.32532410E-02
1,0,.28764666,.88084046E-03,1,3,-14934.911,-.17647113E-01,-.97646520E-03
1,0,.28721418,.0000000,1,7,-14935.725,-.24523978E-01,-.12138156E-02
1,0,.28711760,.0000000,1,3,-14936.255,-.58389979E-01,-.29919321E-01
1,0,.28735669,.0000000,1,5,-14934.959,-.30707731E-01,-.26066695E-01
1,0,.28752861,.18520104E-02,1,5,-14934.501,-.23335205E-01,-.20740626E-01
1,0,.28778773,.0000000,1,1,-14934.726,-.41552588E-02,-.10596801E-01
1,0,.28764980,.0000000,1,2,-14935.935,.18487750E-01,.10390673E-01
1,0,.28801030,.77238482E-03,1,1,-14934.469,-.54608495E-02,.72862669E-03
1,0,.28796018,.0000000,1,5,-14934.222,-.13950083E-01,-.13862844E-01
1,0,.28807736,.0000000,1,2,-14934.435,-.37677768E-01,-.22793008E-01
1,0,.28825078,.10639036E-02,1,10,-14934.390,-.10599665E-01,-.12991092E-01
1,0,.28830346,.0000000,1,2,-14934.773,-.27400481E-01,-.23930038E-01
1,0,.28866002,.0000000,1,1,-14934.249,-.27196497E-01,-.20352685E-01
1,0,.28897262,.0000000,1,2,-14933.989,-.13420582E-01,-.10612542E-01
1,0,.28904587,.22145850E-02,1,2,-14934.312,-.23117330E-01,-.19373337E-01
1,0,.28832286,.0000000,1,9,-14935.608,-.52631884E-01,-.26458782E-01
1,0,.28868574,.0000000,1,2,-14934.906,.24616840E-02,.50335623E-02
1,0,.28903519,.0000000,1,1,-14934.915,.49171068E-02,-.36052539E-02
1,0,.28892708,.29773173E-02,1,7,-14934.580,.28694799E-02,-.35683187E-03
1,0,.28908883,.0000000,1,1,-14935.065,-.66061669E-02,-.14259457E-01
1,0,.28894961,.0000000,1,1,-14939.930,-.83690027E-02,-.28753796E-01
1,0,.28930126,.0000000,1,1,-14938.466,-.82073740E-02,-.25631800E-01
1,0,.28971885,.11750032E-02,1,3,-14934.050,-.25353016E-01,-.11234713E-01
1,0,.28992651,.0000000,1,2,-14934.136,-.62279130E-02,-.52801860E-02
1,0,.28978145,.0000000,1,4,-14934.707,-.36694058E-01,-.25969204E-01
1,0,.28942458,.91644355E-03,1,11,-14934.156,-.28498293E-01,-.19697843E-01
1,0,.28936624,.0000000,1,3,-14934.519,-.38224634E-01,-.23980799E-01
1,0,.28971357,.0000000,1,1,-14934.229,-.34600575E-01,-.19540558E-01
1,0,.28994117,.0000000,1,1,-14934.509,-.72850647E-02,.67103380E-03
1,0,.28997541,.21430872E-02,1,4,-14933.926,-.24694083E-01,-.14098083E-01
1,0,.29005450,.0000000,1,3,-14934.163,-.23587549E-01,-.87757890E-02
1,0,.29032542,.0000000,1,1,-14934.330,-.16402120E-01,-.16179469E-01
1,0,.29029808,.10793352E-02,1,4,-14934.513,-.29385027E-01,-.98323305E-02
1,0,.29062794,.0000000,1,2,-14934.033,-.10783043E-01,-.90357695E-02
1,0,.29086523,.0000000,1,1,-14934.282,-.38217174E-02,-.15693062E-02
1,0,.29118118,.0000000,1,1,-14934.341,-.24173035E-01,-.76607996E-02
1,0,.29112833,.59652139E-03,1,1,-14936.044,-.54214179E-01,-.34067466E-01
1,0,.29116898,.0000000,1,1,-14937.024,-.47802745E-01,-.38861100E-01
1,0,.29137105,.0000000,1,2,-14935.066,-.33655249E-01,-.27516943E-01
1,0,.29113515,.0000000,1,3,-14936.020,-.47621698E-01,-.34759748E-01
1,0,.29120014,.0000000,1,1,-14936.873,-.40582834E-01,-.36537263E-01
1,0,.29140187,.93710023E-03,1,2,-14935.082,-.36421639E-01,-.28309976E-01
1,0,.29146273,.0000000,1,3,-14934.266,-.71797466E-02,-.92183792E-02
1,0,.29143064,.0000000,1,1,-14935.759,.16740389E-02,.96299868E-02
1,0,.29151886,.0000000,1,1,-14936.504,-.33715555E-01,-.40505986E-02
1,0,.29145424,.0000000,1,1,-14938.354,-.44419552E-01,-.59319670E-02
1,0,.29179489,.10390202E-02,1,1,-14937.737,-.68429958E-01,-.33849197E-01
1,0,.29187425,.0000000,1,1,-14938.521,-.60680228E-01,-.18543569E-01
1,0,.29221436,.0000000,1,1,-14935.740,-.51669017E-01,-.32494460E-01
1,0,.29255416,.0000000,1,1,-14935.108,-.34299963E-01,-.27911246E-01
1,0,.29279827,.0000000,1,1,-14935.329,-.49992689E-01,-.25548161E-01
1,0,.29288813,.0000000,1,1,-14936.063,-.28174432E-01,-.29481239E-01
1,0,.29288419,.0000000,1,1,-14937.319,-.53987606E-01,-.40827337E-01
1,0,.29277840,.49386376E-03,1,5,-14936.483,-.56173042E-01,-.36690732E-01
1,0,.29311646,.0000000,1,1,-14935.087,-.44241310E-01,-.28857040E-01
1,0,.29307908,.0000000,1,2,-14935.772,-.53967859E-01,-.26628145E-01
1,0,.29352222,.14987782E-02,1,2,-14935.326,-.30013093E-02,.64690586E-02
1,0,.29339937,.0000000,1,5,-14934.169,-.70539154E-02,-.76983978E-02
1,0,.29363182,.0000000,1,2,-14934.349,-.22896003E-01,-.19549490E-01
1,0,.29343212,.11033236E-02,1,9,-14933.921,-.14962634E-01,-.85433955E-02
1,0,.29357910,.0000000,1,1,-14934.425,-.12716029E-01,-.14643249E-01
1,0,.29289892,.24871122E-02,1,9,-14933.942,-.13278724E-01,-.85472517E-02
1,0,.29314600,.0000000,1,1,-14934.143,-.28284739E-01,-.12305574E-01
1,0,.29325419,.0000000,1,2,-14934.586,-.39602852E-01,-.24446829E-01
1,0,.29309028,.85858818E-03,1,3,-14935.279,-.47932090E-01,-.29523313E-01
1,0,.29319947,.0000000,1,3,-14935.331,-.34623046E-01,-.90316908E-02
1,0,.29342997,.0000000,1,2,-14935.715,-.32391249E-01,-.29906178E-01
1,0,.29346323,.0000000,1,2,-14936.134,-.51123778E-01,-.35382556E-01
1,0,.29352250,.90004212E-03,1,3,-14934.168,-.25051027E-01,-.96563087E-02
1,0,.29374232,.0000000,1,9,-14934.121,-.70899374E-02,-.40695268E-02
1,0,.29362796,.0000000,1,2,-14935.213,.31851516E-02,-.75836544E-02
1,0,.29395651,.0000000,1,1,-14935.137,-.44761573E-01,-.19068710E-01
1,0,.29399243,.15448336E-02,1,5,-14934.410,-.27559739E-01,-.21761267E-01
1,0,.29371013,.0000000,1,8,-14934.289,-.48754860E-02,-.11882871E-02
1,0,.29372590,.0000000,1,1,-14935.405,-.96108590E-03,-.11875499E-01
